,SubAntioquia,SubArauca,SubAtlantico,SubBogota,SubBolivar,SubBoyaca-Casanare,SubCaqueta,SubCauca-Narinno,SubCerromatoso,SubCordoba-Sucre,SubCQR,SubGCM,SubHuila-Tolima,SubMeta,SubNorteSantander,SubPutumayo,SubSantander,SubValle,Exports
2022-10-08 12:00:00,-1316496.705,-166722.94799999997,-966396.6597600001,-2940741.5902199997,-573209.00154,-386424.675,-112066.10100000001,-336995.58311999997,-215166.98700000002,-489906.77778,-540494.84412,-749693.2161600001,-400497.27353999997,-321667.75367999997,-320952.60792,-31516.6824,-534149.2409399999,-1146576.59298,-300268.2312
2022-10-08 13:00:00,-1273596.668,-167132.44799999997,-949986.97542,-2829816.83754,-574664.19948,-379661.81778,-107718.3954,-325744.03764,-219673.32282,-487215.52992000006,-525408.76332,-771700.63194,-396965.85767999996,-316751.56758000003,-324932.78412,-31074.50052,-525475.00278,-1123374.8937600001,-301847.1246
2022-10-08 14:00:00,-1236947.759,-168182.79282,-901995.83586,-2740897.55268,-589486.53582,-378831.50424,-107638.00488,-323246.28672,-217746.88362,-499736.42082,-510539.29668,-775668.37824,-397607.18634,-322557.6249,-330747.40188,-31117.443839999996,-521306.0874,-1092444.88626,-301372.407
2022-10-08 15:00:00,-1219127.897,-167760.8478,-877770.6386399999,-2679805.33506,-585564.33096,-375074.72226,-108769.06782000001,-324502.53066,-221597.84052,-502155.78462,-502020.94824000006,-761879.8530000001,-397767.70530000003,-329736.76722000004,-322485.3198,-31046.46804,-517431.93012,-1100774.60262,-303785.496
2022-10-08 16:00:00,-1197459.321,-165793.0932,-853387.31772,-2635146.70776,-576814.99554,-372987.67212,-107945.24076,-326057.39712,-217422.9288,-494738.86392,-493981.98192,-724247.6976000001,-391087.88963999995,-378890.2845,-312399.93582,-31609.6011,-509974.4412,-1097663.7193200001,-300844.026
2022-10-08 17:00:00,-1182000.458,-165683.23506,-857716.1775,-2609314.68168,-560790.01566,-372630.62718,-111603.1329,-332951.68872,-218686.64328000002,-496501.84836,-494240.64732000005,-709169.7564000001,-384596.59014000004,-394902.94158,-305047.90890000004,-32354.584919999998,-507462.72696,-1067530.04946,-258972.2478
2022-10-08 18:00:00,-1271887.642,-180222.77826,-927382.87404,-2857013.87076,-609158.03634,-416183.9283,-131768.1981,-384891.381,-238553.84574,-570929.8152600001,-554532.20676,-781529.76846,-421925.70168,-431614.65816,-328388.92506,-36979.94538,-557014.4055,-1152737.6742,-2089.1052
2022-10-08 19:00:00,-1285006.273,-181405.56924,-952810.6732200001,-2846263.88718,-627771.03228,-414904.86072,-131008.13586,-401232.90942,-242747.25552,-603610.5839399999,-565377.12756,-802366.3708200001,-437940.04212,-432897.31925999996,-328358.709,-37929.09708,-557147.51316,-1175031.1818000001,0.0
2022-10-08 20:00:00,-1226776.845,-178948.92078000001,-959535.78462,-2758504.1513400003,-624511.35054,-402327.25092,-121088.01978,-376653.90924,-240283.43261999998,-606180.70548,-541319.86692,-812845.29438,-424522.07658,-425277.78426,-320156.77806000004,-35912.71026,-536337.30024,-1136701.0179,-274411.242
2022-10-08 21:00:00,-1086642.648,-169847.62956,-937821.12228,-2478967.7535,-604613.9232,-370278.7389,-104588.72802,-330187.50450000004,-230798.5218,-583297.52796,-486089.17686,-793818.70722,-394504.4754,-444847.87242,-298484.57016,-32492.8989,-495303.18264,-1031765.0364,-302481.144
2022-10-08 22:00:00,-991375.973,-166423.06170000002,-944478.41796,-2260684.13004,-606091.9032000001,-346022.0064,-90912.59352,-288686.1978,-228459.35574,-574081.53516,-436669.76934,-787561.38342,-366262.0794,-427239.60426,-289179.59616,-29281.21308,-464078.08818,-973617.12882,-301473.40859999997
2022-10-08 23:00:00,-907046.808,-162843.74946,-934421.1975,-2096523.4122,-600259.78152,-328504.63842000003,-80481.72383999999,-257911.23582,-223550.92746,-555840.97884,-396249.525,-763099.7093999999,-341729.10072,-410587.42283999996,-281322.027,-26305.48494,-439213.57326,-888730.58736,-305230.968
2022-10-09 00:00:00,-832699.684,-159002.9721,-971279.13204,-1979159.26068,-611057.04282,-322109.18082,-73286.72946,-235198.04111999998,-218878.89912000002,-543717.12402,-365145.06419999996,-761960.16288,-321873.40458000003,-370403.33400000003,-272822.256,-22412.29032,-411230.8368,-832083.90804,-301873.509
2022-10-09 01:00:00,-791269.227,-157561.0596,-937357.2557999999,-1893802.8614400001,-579046.3685999999,-317702.511,-69880.13802,-222838.53858000002,-213838.0272,-525154.93758,-347810.4378,-744448.97898,-307125.34524,-361557.03402,-263915.6436,-21500.230499999998,-395321.51484,-794135.4800399999,-300537.66959999996
2022-10-09 02:00:00,-760842.814,-156790.81782,-910604.1760199999,-1832799.26088,-564921.13482,-314388.00792,-67579.1928,-214332.20171999998,-211327.2315,-509133.32315999997,-335779.09848,-723452.7509999999,-298562.8338,-359470.40724,-256667.54652,-21010.472279999998,-381235.32342000003,-768683.0188800001,-307632.465
2022-10-09 03:00:00,-746930.804,-155465.19324,-885605.9499,-1805621.31918,-550507.4996399999,-309913.38378,-65548.10934,-209023.33032,-209382.516,-490285.42542000004,-328869.37566,-701700.02154,-291342.15054,-357730.13178,-250089.87024000002,-20384.39466,-373867.6158,-749669.2270200001,-300399.624
2022-10-09 04:00:00,-749778.894,-156223.86948,-860968.16064,-1780130.01348,-538935.07374,-306631.84356,-66138.01991999999,-209301.76008,-209071.38924,-487964.00016,-328362.51546,-677639.26566,-288247.11552,-378619.36686,-245735.13762,-20262.3561,-368698.59306,-738586.0175399999,-302237.0946
2022-10-09 05:00:00,-750096.025,-154664.29062,-832121.5114800001,-1747173.73824,-525017.6643599999,-310759.74468,-68935.86882,-216626.88978,-208053.1593,-474232.86666000006,-329506.57152,-650429.9928,-283567.15044,-382557.9618,-240174.85715999999,-21177.04554,-364697.13294,-729711.3663,-298221.0714
2022-10-09 06:00:00,-760399.227,-154099.55357999998,-803207.38176,-1802844.19602,-501062.06681999995,-308567.50596,-74013.79986,-224695.49003999998,-204026.36814,-439661.62925999996,-321537.15216,-620738.83116,-270346.95702,-377948.75328,-234399.67362,-21454.839000000004,-358273.62773999997,-704546.35524,-14625.1224
2022-10-09 07:00:00,-825881.251,-156904.34634000002,-797332.3974,-1979320.66542,-489840.90875999996,-320766.516,-83421.70704,-248171.90579999998,-204808.15278,-429407.2944,-351520.92738,-617553.65448,-287385.16086,-315966.08232,-245172.22254,-23430.071699999997,-377350.71947999997,-747049.82688,0.0
2022-10-09 08:00:00,-902957.025,-159203.09286,-822826.4725800001,-2171456.66304,-495864.94482000003,-337443.6492,-90492.1416,-271664.64612,-204647.81274,-430534.56474,-393399.43776,-622104.4935,-308002.80042,-318004.93746000004,-259603.63128,-26016.050339999998,-399102.98777999997,-781802.3870999999,0.0
2022-10-09 09:00:00,-971412.592,-161162.0577,-840810.9162600001,-2317635.11826,-500502.19842000003,-346647.2058,-97546.85388000001,-283237.82424,-204075.88488000003,-424505.16108,-421858.96577999997,-629948.64996,-325178.04564,-289685.76966,-271933.29702,-27698.509439999998,-422246.44854,-842482.06938,0.0
2022-10-09 10:00:00,-1026111.14,-162177.01542,-859238.2373400001,-2446820.31384,-512613.79722,-360232.68078,-102620.92050000001,-291834.13518000004,-206804.14146,-426999.07152,-444214.90638,-648032.1233399999,-340300.25190000003,-296117.34642,-276375.7206,-28846.174140000003,-439198.00218,-892316.69856,0.0
2022-10-09 11:00:00,-1075692.467,-163585.85292,-875784.4741799999,-2482849.5615,-513038.9502,-362837.27718,-106791.19542,-299591.04168,-208304.09964,-441261.78516,-462904.92738,-677538.05868,-352975.06440000003,-300355.48116,-285328.57878,-29841.588,-452689.41564,-919762.3008,0.0
2022-10-09 12:00:00,-1099402.027,-163401.29316,-890633.69136,-2500472.65734,-540356.28822,-358842.30228,-104117.4603,-300965.51646,-210093.02117999998,-457755.42204000003,-470031.48485999997,-701632.96686,-360222.52896,-299545.83036,-284358.49344,-29276.59896,-456424.76754000003,-943662.73428,0.0
2022-10-09 13:00:00,-1085281.79,-163991.44188,-909939.27654,-2445791.3751600003,-536785.21638,-350286.82542,-101192.54922000002,-289119.9528,-212476.82274,-457671.64842,-461666.31462,-719016.1902000001,-359743.35348,-303575.8572,-287040.85452,-28578.251519999998,-452915.2089,-940464.8946,0.0
2022-10-09 14:00:00,-1050283.815,-164230.14258,-915664.01472,-2379377.1493800003,-552040.35264,-343359.25974,-99727.14024000001,-282725.61156,-213746.54867999998,-467848.88262,-452556.70614,-740540.1276,-359305.44552,-303315.21233999997,-286235.58096,-27700.17516,-448664.21838,-924676.56414,0.0
2022-10-09 15:00:00,-1034523.081,-163954.23156000001,-913135.05234,-2321873.6612400003,-549544.7475,-341393.86512,-99131.6781,-279672.1389,-213318.9891,-468913.35708,-443981.32002,-734473.1293200001,-355487.13648,-299017.26918,-283917.07008,-28262.1402,-446012.69076,-915798.88008,-9.0846
2022-10-09 16:00:00,-1017739.268,-163432.68984,-891241.4473199999,-2290988.27412,-539841.9171600001,-340847.25066,-99966.68262,-281450.1312,-210991.47048000002,-464845.32612000004,-442561.6188,-714604.71222,-351464.31935999996,-350502.41016,-281078.59752,-28877.888339999998,-444339.64764000004,-913312.09242,-103471.6914
2022-10-09 17:00:00,-1017856.772,-162465.7482,-877351.93182,-2307328.86762,-534802.17924,-342207.48114,-103663.06902000001,-288338.29164,-212664.5262,-470409.70158,-442590.23592,-698032.0745999999,-352806.7662,-355135.6368,-281241.74736,-29600.47566,-449992.06811999995,-906678.0185400001,-128166.17940000001
2022-10-09 18:00:00,-1124872.824,-177896.85353999998,-945845.59608,-2615902.32456,-577065.48354,-389670.91254000005,-127684.13742,-343567.25045999995,-235912.97142,-549401.7627000001,-506060.17686,-783593.35362,-390209.3496,-385639.86006,-307753.2738,-34425.5247,-502523.22078,-1023568.3483200001,-278779.7124
2022-10-09 19:00:00,-1165854.558,-180372.70062000002,-998289.8301599999,-2667162.8377799997,-601294.2175799999,-398749.66992,-132387.85728,-367218.23795999994,-238642.8219,-592531.4871,-528924.18096,-823737.29634,-413227.1556,-388167.0912,-313804.63548,-36519.62328,-512570.95973999996,-1058934.00564,-300940.7562
2022-10-09 20:00:00,-1127042.501,-178807.90662000002,-1013215.6402200001,-2603410.26876,-608274.99936,-390857.51754000003,-121721.26932,-349958.51604,-238699.38078,-607547.5698599999,-515040.89364,-839314.6839000001,-406066.0653,-383481.5418,-313607.33712,-35300.60352,-505275.96546,-1048355.1136800001,-301155.2586
2022-10-09 21:00:00,-1026241.572,-169846.2549,-970291.1572199999,-2357731.81854,-598534.2707400001,-358441.34760000004,-103596.67710000002,-307998.60462,-230431.84164,-591335.55306,-466593.44256,-812539.23534,-379098.84726,-407191.1004,-299534.02416,-31511.038859999997,-471100.5369,-973675.11528,-302642.99100000004
2022-10-09 22:00:00,-962522.037,-166471.81488000002,-940207.21452,-2169609.68574,-601126.73712,-335238.88608,-86170.9464,-272506.38786,-228641.47488000002,-579480.79644,-426783.89124,-795920.32674,-351514.6236,-395391.95136,-288283.85712,-27412.98966,-443208.49776,-945367.7461199999,-304012.044
2022-10-09 23:00:00,-881741.843,-162225.85176000002,-927266.6428200001,-2010298.41054,-594309.91914,-321702.82326,-76238.93718000001,-244951.5852,-224099.63100000002,-557452.76958,-386421.99498,-757683.19116,-325068.39791999996,-385620.04530000006,-277136.24526,-24044.52582,-416831.99669999996,-868069.7045999999,-304138.8126
2022-10-10 00:00:00,-825767.122,-158985.37746,-925677.19692,-1905756.28488,-607876.9174800001,-316646.39538,-72062.88264000001,-224810.27604,-183494.32794,-545186.0446200001,-358556.74596000003,-754681.4478000001,-315346.9032,-381382.51032,-255406.18446,-24529.872779999998,-399450.57642,-821160.77022,-300849.5322
2022-10-10 01:00:00,-794548.926,-157427.58654,-899080.9896600001,-1838351.52396,-562828.7952,-313206.138,-68731.11504,-215565.10794,-181501.83198000002,-528179.89392,-346094.28630000004,-729101.2100399999,-303497.73972,-376561.97712,-245751.57557999998,-23262.19308,-385780.47858,-792694.3361399999,-293741.1918
2022-10-10 02:00:00,-777199.222,-156490.72992,-874311.34014,-1801865.44692,-546496.52022,-315749.10402,-67354.56378,-209393.58636,-179229.13973999998,-511290.05256,-337298.4531,-706486.16682,-293994.5148,-371959.63811999996,-240419.69658,-22538.80944,-373970.69514,-779023.9611,-226432.45799999998
2022-10-10 03:00:00,-779688.575,-155315.16504,-859784.34402,-1831146.2379,-536663.39202,-313513.60193999996,-66318.75306,-209322.86255999998,-178184.80511999998,-493872.59754000005,-335611.2879,-701178.9624,-288015.399,-369204.92153999995,-235805.29434000002,-21850.82928,-370422.33606000006,-776069.00532,-221761.1844
2022-10-10 04:00:00,-833252.773,-156305.13191999999,-839057.4675,-2024514.22698,-526390.08282,-318931.40412,-66421.98486,-217878.48432,-177099.84306,-496350.66726,-344837.7387,-686567.7176399999,-290114.85761999997,-384017.75748000003,-235347.96474,-21933.6957,-374515.47881999996,-789748.08066,-191456.0928
2022-10-10 05:00:00,-949812.558,-157197.66678,-811107.9081000001,-2207265.6437999997,-513283.5162,-344456.80668000004,-76777.86186,-255160.96200000003,-177005.46528,-486592.90343999997,-385002.77256,-638897.39424,-297151.41959999996,-391448.88594,-237844.38762,-23854.81266,-388541.07305999997,-832223.0674800001,-186642.0234
2022-10-10 06:00:00,-1047313.699,-158494.78386,-792818.2193400001,-2504044.28988,-499309.61724,-357248.70972000004,-83040.79518,-283900.1571,-171919.52064000003,-451041.52842,-407389.47858,-598439.079,-300219.79302,-383440.3839,-241381.98630000002,-25242.43806,-403778.31984,-862905.1120200001,-104211.5886
2022-10-10 07:00:00,-1121156.018,-160505.61282,-845414.2670400001,-2653323.9642,-503304.05159999995,-371763.1323,-90700.78122,-295873.32726,-174874.35798,-459204.65766,-444088.52586,-619151.9229,-328911.43698,-315527.61492,-272287.37214,-26915.5467,-450223.43058000004,-954852.39234,-246370.49640000003
2022-10-10 08:00:00,-1198160.573,-163685.69658,-918870.0368400001,-2806315.37298,-532789.09236,-383612.45832,-96959.87784,-302261.57262,-174921.01452,-480718.58184,-473009.42052000004,-651451.8187800001,-359282.97719999996,-318885.6951,-304511.01282,-28801.040940000003,-493948.08036,-1038706.2239399999,-302390.22239999997
2022-10-10 09:00:00,-1244099.688,-166054.06566,-950011.16868,-2895873.08472,-545413.16844,-392675.75675999996,-103527.31788,-313117.94808,-177750.94932,-489045.13434,-497765.7909,-671897.8047600001,-377223.8022,-296879.17014,-322399.56798,-30550.617720000002,-518521.33998000005,-1095932.50452,-198070.8786
2022-10-10 10:00:00,-1308651.261,-168101.34011999998,-979952.21352,-3004293.34548,-561134.39382,-402308.21862000006,-111277.152,-323696.96603999997,-179674.66818,-501226.27758,-524949.03342,-699168.02634,-398538.90468,-314436.03282,-339172.33014000003,-32421.06882,-542825.7874200001,-1155867.52176,-144164.38679999998
2022-10-10 11:00:00,-1362530.715,-170174.82258,-997934.36526,-3039477.5502,-575271.3468599999,-406389.43043999997,-117535.5594,-335668.73886,-181129.28904,-515382.33096000005,-547242.21342,-728653.93776,-414066.0321,-322752.47886,-344671.5321,-34181.8029,-555599.34486,-1203631.8071400002,-86916.9924
2022-10-10 12:00:00,-1373920.154,-166857.08130000002,-988624.13202,-3033821.80458,-579887.5571999999,-391777.05168000003,-110234.50452,-331103.50434,-180309.74724,-514687.04154,-538976.35008,-744906.7609199999,-405587.66346,-312890.81796,-322690.33314,-32539.43196,-533703.55122,-1196775.80694,-243080.775
2022-10-10 13:00:00,-1348384.67,-168991.29198,-1003126.36032,-2969676.98622,-590095.70172,-396241.35767999996,-109047.91589999999,-323371.89234,-184065.7896,-526083.6810600001,-533557.44918,-784004.445,-412137.34128000005,-324480.37104,-343855.11257999996,-32346.209700000003,-540131.1400799999,-1202894.36064,-88751.376
2022-10-10 14:00:00,-1341772.44,-170430.77897999997,-1018321.38198,-2972085.52536,-606457.32588,-403616.93147999997,-115363.48194,-326958.33366,-188507.05902000002,-546513.2744400001,-533687.6285999999,-797470.46316,-425113.11612,-333413.90082,-360522.85374,-33920.86698,-554446.89468,-1225806.66432,-133133.427
2022-10-10 15:00:00,-1341106.398,-169750.21769999998,-1020815.15382,-2942292.23694,-603877.59054,-403515.89586,-118234.50912,-331668.14561999997,-188577.68454,-555447.2301,-533737.98576,-786542.2777800001,-428016.91212,-332817.26058,-355953.09833999997,-34034.74326,-561345.31782,-1231170.4503000001,-67419.3996
2022-10-10 16:00:00,-1317271.088,-168965.85888,-993236.91264,-2888346.4092,-590910.73146,-401048.13545999996,-119333.57562,-336379.13694,-186939.86346,-542665.79136,-527019.51708,-765098.35164,-420129.50112000003,-386530.78842,-347170.80257999996,-34160.94864,-554052.84606,-1211976.7695,-185394.4974
2022-10-10 17:00:00,-1279244.953,-168397.54722,-936838.45458,-2833130.85678,-566053.9794,-400225.35294,-121190.76522,-340818.11694000004,-184846.48812,-528719.08068,-521794.03751999995,-744501.29292,-406192.3992,-395207.57808,-330508.017,-34313.790420000005,-540916.3456199999,-1152185.96304,-207329.50980000003
2022-10-10 18:00:00,-1366544.133,-182635.37459999998,-988344.98658,-3069236.9219400003,-603450.7542,-446111.53524,-140167.81926000002,-393657.3081,-203084.55342,-597385.81728,-580576.59702,-807030.39438,-436359.92777999997,-426964.9986,-341996.66046,-39043.96902,-575781.28902,-1220491.3392,-20762.028
2022-10-10 19:00:00,-1386837.473,-183602.60478,-1029611.30958,-3105789.3783,-621263.92104,-454304.04390000005,-139942.59552,-415992.46374000004,-209716.66170000003,-637259.85666,-591677.4553200001,-845287.7706,-452593.8459,-428428.37142,-338513.74452,-40805.2134,-570148.19568,-1234538.51976,0.0
2022-10-10 20:00:00,-1319705.259,-180967.33746,-1055441.1672,-2996999.4675600003,-629147.6163,-440367.47244,-128986.97868,-390750.38352000003,-209763.17082,-648623.4602399999,-570560.6277000001,-875989.10322,-438945.8976,-419931.61182,-333489.09510000004,-38876.00598,-550333.32606,-1195519.76712,0.0
2022-10-10 21:00:00,-1172217.215,-171602.11782,-1038792.31092,-2663599.4557200004,-616149.57852,-403397.3979,-109025.20566,-340773.52932,-201563.35163999998,-628772.86584,-507537.97542000003,-854234.39178,-406059.91146000003,-437827.99913999997,-314183.43054000003,-33510.82896,-506182.26960000006,-1090017.59832,-230761.78019999998
